48113,dallas_tx,2,chaintype_quantity_indexes_for_real_gdp,69441,69924,69898,73040,74561,78882,80410,80578,76454,78692,82155,83965,86833,89639,94421,96693,100000,104065,108795,106237,114301,120855
48113,"Dallas, TX",3.0,Current-dollar GDP (thousands of current dollars),138800508.0,141034795.0,142430124.0,151501275.0,158338883.0,171309112.0,177578500.0,179701495.0,172074324.0,177992086.0,188263069.0,196297322.0,205410059.0,214953044.0,228494128.0,236810556.0,248044414.0,263230069.0,279796316.0,276904518.0,307955884.0,345175101.0
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,,,,,,,,,,,,,,,,,,,,,,
"Last updated: November 1, 2024 -- revised statistics for 2001-2016.",,,,,,,,,,,,,,,,,,,,,,,,,
